Name,DATE,Team,Home/Away,OPP,AB,R,H,2B,3B,HR,RBI,Walks,HBP,BA,OBP,SLG,OPS,SB,CS,GDP,1B,HRR,TB,Season
Yoon Dong-hee,05/22/2025,Lotte,,LG,4,2,2,0,0,0,1,1,0,0.5,0.6,0.5,1.1,0,0,0,2,5,2,2025
Ahn Hyun-min,05/23/2025,KT,,Kiwoom,5,0,2,0,0,0,1,0,0,0.4,0.4,0.4,0.8,0,0,0,2,3,2,2025
Austin Dean,05/23/2025,LG,,SSG,4,1,1,0,0,1,1,0,0,0.25,0.25,1.0,1.25,0,0,0,0,3,4,2025
Chae Eun-seong,05/23/2025,Hanwha,,Lotte,3,0,0,0,0,0,0,0,1,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Choi Hyoung-woo,05/23/2025,Kia,,Samsung,3,2,1,1,0,0,0,3,0,0.333,0.667,0.667,1.333,0,0,0,0,3,2,2025
Choi In-ho,05/23/2025,Hanwha,,Lotte,3,0,0,0,0,0,2,1,0,0.0,0.25,0.0,0.25,0,0,0,0,2,0,2025
Choi Jeong,05/23/2025,SSG,,LG,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Choi Ji-Hoon,05/23/2025,SSG,,LG,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,1,0,0,1,2,1,2025
Eo Joon-seo,05/23/2025,Kiwoom,,KT,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0,0,0,1,2,1,2025
Estevan Florial,05/23/2025,Hanwha,,Lotte,4,0,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25,0,0,0,1,2,3,2025
Go Seung-min,05/23/2025,Lotte,,Hanwha,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Han Yoo-seom,05/23/2025,SSG,,LG,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Heo Kyoung-Min,05/23/2025,Doosan,,Kiwoom,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Jake Cave,05/23/2025,Doosan,,NC,5,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,1,1,2025
Jang Sung-woo,05/23/2025,KT,,Kiwoom,4,0,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2,0,0,0,0,0,0,2025
Jeon Jun-woo,05/23/2025,Lotte,,Hanwha,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Jung Soo-bin,05/23/2025,Doosan,,NC,4,1,2,0,0,0,0,1,0,0.5,0.6,0.5,1.1,0,1,0,2,3,2,2025
Kang Baek-ho,05/23/2025,KT,,Kiwoom,5,0,3,0,0,0,0,0,0,0.6,0.6,0.6,1.2,0,0,0,3,3,3,2025
Kang Min-ho,05/23/2025,Samsung,,Kia,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kang Seung-ho,05/23/2025,Doosan,,NC,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Kang-nam Yoo,05/23/2025,Lotte,,Hanwha,3,1,1,0,0,1,1,0,0,0.333,0.333,1.333,1.667,0,0,0,0,3,4,2025
Kim Do-yeong,05/23/2025,Kia,,Samsung,5,1,2,1,0,1,2,1,0,0.4,0.5,1.2,1.7,0,0,0,0,5,6,2025
Kim Hyun-soo,05/23/2025,LG,,SSG,3,0,1,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0,0,0,1,2,1,2025
Kim Jae-hwan,05/23/2025,Doosan,,NC,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Ji-chan,05/23/2025,Samsung,,Kia,5,0,2,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0,0,0,2,2,2,2025
Kim Ju-won,05/23/2025,NC,,Doosan,2,0,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5,1,1,0,0,0,0,2025
Kim Min-hyuck,05/23/2025,KT,,Kiwoom,5,1,1,1,0,0,3,0,0,0.2,0.2,0.4,0.6,0,1,0,0,5,2,2025
Kim Seong-yoon,05/23/2025,Samsung,,Kia,5,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,1,1,2025
Kim Tae-yean,05/23/2025,Hanwha,,Lotte,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Young-woong,05/23/2025,Samsung,,Kia,4,3,3,1,0,1,2,0,0,0.75,0.75,1.75,2.5,0,0,0,1,8,7,2025
Koo Ja-wook,05/23/2025,Samsung,,Kia,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kwon Hui-dong,05/23/2025,NC,,Doosan,2,0,1,0,0,0,1,2,0,0.5,0.75,0.5,1.25,0,0,0,1,2,1,2025
Lee Hyung-jong,05/23/2025,Kiwoom,,KT,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2025
Lee Jae-hyeon,05/23/2025,Samsung,,Kia,2,0,1,0,0,0,1,0,0,0.5,0.5,0.5,1.0,0,0,0,1,2,1,2025
Lee Woo-sung,05/23/2025,Kia,,Samsung,5,1,3,1,0,0,2,0,0,0.6,0.6,0.8,1.4,0,0,0,2,6,4,2025
Lewin Díaz,05/23/2025,Samsung,,Kia,4,2,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,2,4,2,2025
Mel Rojas Jr.,05/23/2025,KT,,Kiwoom,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Moon Bo-gyeong,05/23/2025,LG,,SSG,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Moon Hyun-bin,05/23/2025,Unknown,,Lotte,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,1,1,1,1,2025
Moon Sung-Ju,05/23/2025,LG,,SSG,4,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2025
Na Seung-yeup,05/23/2025,Lotte,,Hanwha,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Oh Sun-woo,05/23/2025,Kia,,Samsung,4,1,1,1,0,0,0,0,0,0.25,0.25,0.5,0.75,0,0,0,0,2,2,2025
Park Chan-ho,05/23/2025,Kia,,Samsung,3,0,0,0,0,0,0,2,0,0.0,0.4,0.0,0.4,0,0,0,0,0,0,2025
Park Dong-won,05/23/2025,LG,,SSG,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Park Hae-min,05/23/2025,LG,,SSG,3,1,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,2,0,0,1,2,1,2025
Park Kun-woo,05/23/2025,NC,,Doosan,3,0,0,0,0,0,0,0,1,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Park Min-woo,05/23/2025,NC,,Doosan,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Roh Si-Hwan,05/23/2025,Hanwha,,Lotte,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2025
Ruben Cardenas,05/23/2025,Kiwoom,,KT,5,1,1,0,0,1,2,0,0,0.2,0.2,0.8,1.0,0,0,0,0,4,4,2025
Ryu Ji-hyuk,05/23/2025,Samsung,,Kia,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Sang-su Kim,05/23/2025,KT,,Kiwoom,4,1,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,0,0,0,1,2,1,2025
Shin Min-jae,05/23/2025,LG,,SSG,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Son Ho-young,05/23/2025,Lotte,,Hanwha,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Song Sung-mun,05/23/2025,Kiwoom,,KT,5,0,4,0,0,0,0,0,0,0.8,0.8,0.8,1.6,0,0,0,4,4,4,2025
Víctor Reyes,05/23/2025,Lotte,,Hanwha,4,0,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,2,2,2,2025
Yang Eui-ji,05/23/2025,Doosan,,NC,3,0,2,0,0,0,1,0,0,0.667,0.667,0.667,1.333,0,0,0,2,3,2,2025
Yang Suk-Hwan,05/23/2025,Doosan,,NC,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Yoon Dong-hee,05/23/2025,Lotte,,Hanwha,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Ahn Hyun-min,05/24/2025,KT,,Kiwoom,4,2,2,1,1,0,2,1,0,0.5,0.6,1.25,1.85,0,0,0,0,6,5,2025
Austin Dean,05/24/2025,LG,,SSG,4,1,2,0,0,1,2,1,0,0.5,0.6,1.25,1.85,0,0,0,1,5,5,2025
Chae Eun-seong,05/24/2025,Hanwha,,Lotte,3,1,2,1,0,1,2,0,0,0.667,0.667,2.0,2.667,0,0,0,0,5,6,2025
Choi Hyoung-woo,05/24/2025,Kia,,Samsung,4,1,1,0,0,1,2,0,0,0.25,0.25,1.0,1.25,0,0,0,0,4,4,2025
Choi In-ho,05/24/2025,Hanwha,,Lotte,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Choi Jeong,05/24/2025,SSG,,LG,2,2,2,1,0,1,2,2,1,1.0,1.0,3.0,4.0,0,0,0,0,6,6,2025
Choi Ji-Hoon,05/24/2025,SSG,,LG,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,0,0,1,2,1,2025
Eo Joon-seo,05/24/2025,Kiwoom,,KT,4,1,4,0,0,0,1,0,0,1.0,1.0,1.0,2.0,0,0,0,4,6,4,2025
Estevan Florial,05/24/2025,Hanwha,,Lotte,5,1,1,0,0,1,1,0,0,0.2,0.2,0.8,1.0,0,0,0,0,3,4,2025
Go Seung-min,05/24/2025,Lotte,,Hanwha,6,0,2,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0,0,0,2,3,2,2025
Han Yoo-seom,05/24/2025,SSG,,LG,5,0,2,0,0,0,2,0,0,0.4,0.4,0.4,0.8,0,0,0,2,4,2,2025
Heo Kyoung-Min,05/24/2025,Doosan,,Kiwoom,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2025
Jake Cave,05/24/2025,Doosan,,NC,3,0,1,1,0,0,0,0,1,0.333,0.5,0.667,1.167,0,0,0,0,1,2,2025
Jang Sung-woo,05/24/2025,KT,,Kiwoom,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0,0,0,1,1,1,2025
Jeon Jun-woo,05/24/2025,Lotte,,Hanwha,4,1,1,0,0,0,1,0,1,0.25,0.4,0.25,0.65,0,0,0,1,3,1,2025
Jung Soo-bin,05/24/2025,Doosan,,NC,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Kang Baek-ho,05/24/2025,KT,,Kiwoom,5,3,3,0,0,1,4,0,0,0.6,0.6,1.2,1.8,0,0,0,2,10,6,2025
Kang Min-ho,05/24/2025,Samsung,,Kia,2,1,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5,0,0,0,0,1,0,2025
Kang Seung-ho,05/24/2025,Doosan,,NC,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,1,0,0,0,2025
Kang-nam Yoo,05/24/2025,Lotte,,Hanwha,2,1,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5,0,0,0,0,1,0,2025
Kim Do-yeong,05/24/2025,Kia,,Samsung,4,2,3,0,0,1,1,0,0,0.75,0.75,1.5,2.25,2,0,0,2,6,6,2025
Kim Hyun-soo,05/24/2025,LG,,SSG,5,2,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,3,1,2025
Kim In-Hwan,05/24/2025,Hanwha,,Lotte,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Jae-hwan,05/24/2025,Doosan,,NC,3,1,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,2,1,2025
Kim Ji-chan,05/24/2025,Samsung,,Kia,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Ju-won,05/24/2025,NC,,Doosan,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Kim Min-hyuck,05/24/2025,KT,,Kiwoom,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,1,0,0,1,2,1,2025
Kim Seong-yoon,05/24/2025,Samsung,,Kia,4,0,2,1,0,0,2,1,0,0.5,0.6,0.75,1.35,0,0,0,1,4,3,2025
Kim Tae-yean,05/24/2025,Hanwha,,Lotte,5,0,2,1,0,0,0,0,0,0.4,0.4,0.6,1.0,0,0,0,1,2,3,2025
Kim Young-woong,05/24/2025,Samsung,,Kia,2,1,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5,0,1,0,0,1,0,2025
Koo Ja-wook,05/24/2025,Samsung,,Kia,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2025
Kwon Hui-dong,05/24/2025,NC,,Doosan,3,1,2,0,0,1,2,0,0,0.667,0.667,1.667,2.333,0,0,0,1,5,5,2025
Lee Hyung-jong,05/24/2025,Kiwoom,,KT,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Lee Jae-hyeon,05/24/2025,Samsung,,Kia,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0,0,0,1,1,1,2025
Lee Woo-sung,05/24/2025,Kia,,Samsung,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Lewin Díaz,05/24/2025,Samsung,,Kia,3,1,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,2,1,2025
Mel Rojas Jr.,05/24/2025,KT,,Kiwoom,2,1,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5,0,0,0,0,1,0,2025
Moon Bo-gyeong,05/24/2025,LG,,SSG,3,0,1,0,0,0,1,1,0,0.333,0.5,0.333,0.833,0,0,0,1,2,1,2025
Moon Hyun-bin,05/24/2025,Unknown,,Lotte,5,0,3,1,0,0,1,0,0,0.6,0.6,0.8,1.4,0,0,0,2,4,4,2025
Moon Sung-Ju,05/24/2025,LG,,SSG,4,0,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2,0,0,0,0,0,0,2025
Na Seung-yeup,05/24/2025,Lotte,,Hanwha,5,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,1,1,1,1,2025
Oh Sun-woo,05/24/2025,Kia,,Samsung,4,1,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,2,3,2,2025
Park Chan-ho,05/24/2025,Kia,,Samsung,4,0,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2,0,0,0,0,0,0,2025
Park Dong-won,05/24/2025,LG,,SSG,3,0,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,1,1,2025
Park Hae-min,05/24/2025,LG,,SSG,3,0,1,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0,0,0,1,2,1,2025
Park Kun-woo,05/24/2025,NC,,Doosan,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Park Min-woo,05/24/2025,NC,,Doosan,3,2,2,0,0,0,0,1,0,0.667,0.75,0.667,1.417,1,0,0,2,4,2,2025
Roh Si-Hwan,05/24/2025,Hanwha,,Lotte,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,2,1,2025
Ruben Cardenas,05/24/2025,Kiwoom,,KT,3,0,1,0,0,0,0,2,0,0.333,0.6,0.333,0.933,0,1,0,1,1,1,2025
Ryu Ji-hyuk,05/24/2025,Samsung,,Kia,4,0,2,1,0,0,3,0,0,0.5,0.5,0.75,1.25,0,0,1,1,5,3,2025
Sang-su Kim,05/24/2025,KT,,Kiwoom,5,0,2,0,0,0,2,0,0,0.4,0.4,0.4,0.8,0,0,0,2,4,2,2025
Shin Min-jae,05/24/2025,LG,,SSG,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Son Ah-seop,05/24/2025,NC,,Doosan,3,0,1,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0,0,0,1,2,1,2025
Son Ho-young,05/24/2025,Lotte,,Hanwha,5,2,5,1,0,0,2,0,0,1.0,1.0,1.2,2.2,0,0,0,4,9,6,2025
Song Sung-mun,05/24/2025,Kiwoom,,KT,4,1,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,0,0,0,2,3,2,2025
Víctor Reyes,05/24/2025,Lotte,,Hanwha,5,0,2,0,0,0,1,0,0,0.4,0.4,0.4,0.8,0,0,0,2,3,2,2025
Yang Eui-ji,05/24/2025,Doosan,,NC,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Yang Suk-Hwan,05/24/2025,Doosan,,NC,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Yoon Dong-hee,05/24/2025,Lotte,,Hanwha,4,0,1,0,0,0,0,1,0,0.25,0.4,0.25,0.65,0,0,0,1,1,1,2025
Ahn Hyun-min,05/25/2025,KT,,Kiwoom,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Austin Dean,05/25/2025,LG,,SSG,4,2,2,0,0,1,1,1,0,0.5,0.6,1.25,1.85,0,0,1,1,5,5,2025
Chae Eun-seong,05/25/2025,Hanwha,,Lotte,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Choi Hyoung-woo,05/25/2025,Kia,,Samsung,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Choi In-ho,05/25/2025,Hanwha,,Lotte,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Choi Ji-Hoon,05/25/2025,SSG,,LG,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Eo Joon-seo,05/25/2025,Kiwoom,,KT,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,1,1,1,1,2025
Estevan Florial,05/25/2025,Hanwha,,Lotte,6,1,2,0,0,1,1,0,0,0.333,0.333,0.833,1.167,0,0,0,1,4,5,2025
Go Seung-min,05/25/2025,Lotte,,Hanwha,3,1,1,0,0,0,0,2,0,0.333,0.6,0.333,0.933,0,0,0,1,2,1,2025
Han Yoo-seom,05/25/2025,SSG,,LG,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Heo Kyoung-Min,05/25/2025,Doosan,,Kiwoom,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2025
Im Ji-yeol,05/25/2025,Kiwoom,,KT,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,2025
Jake Cave,05/25/2025,Doosan,,NC,5,0,2,0,0,0,1,0,0,0.4,0.4,0.4,0.8,0,0,0,2,3,2,2025
Jang Sung-woo,05/25/2025,KT,,Kiwoom,3,0,2,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0,1,0,2,2,2,2025
Jeon Jun-woo,05/25/2025,Lotte,,Hanwha,5,2,2,1,0,1,3,0,0,0.4,0.4,1.2,1.6,0,0,0,0,7,6,2025
Jung Soo-bin,05/25/2025,Doosan,,NC,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,1,0,0,0,2025
Kang Baek-ho,05/25/2025,KT,,Kiwoom,3,0,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,1,1,2025
Kang Min-ho,05/25/2025,Samsung,,Kia,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kang-nam Yoo,05/25/2025,Lotte,,Hanwha,4,1,2,1,0,0,1,0,0,0.5,0.5,0.75,1.25,0,0,0,1,4,3,2025
Kim Do-yeong,05/25/2025,Kia,,Samsung,4,1,1,0,0,1,1,0,0,0.25,0.25,1.0,1.25,0,0,0,0,3,4,2025
Kim Hyun-soo,05/25/2025,LG,,SSG,3,0,1,0,0,0,2,1,0,0.333,0.5,0.333,0.833,0,0,0,1,3,1,2025
Kim In-Hwan,05/25/2025,Hanwha,,Lotte,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Jae-hwan,05/25/2025,Doosan,,NC,1,0,0,0,0,0,0,3,0,0.0,0.75,0.0,0.75,0,0,0,0,0,0,2025
Kim Ji-chan,05/25/2025,Samsung,,Kia,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Kim Ju-won,05/25/2025,NC,,Doosan,4,1,2,0,0,0,0,1,0,0.5,0.6,0.5,1.1,1,1,0,2,3,2,2025
Kim Min-hyuck,05/25/2025,KT,,Kiwoom,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Seong-yoon,05/25/2025,Samsung,,Kia,4,1,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Kim Tae-yean,05/25/2025,Hanwha,,Lotte,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kim Young-woong,05/25/2025,Samsung,,Kia,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Koo Ja-wook,05/25/2025,Samsung,,Kia,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Kwon Hui-dong,05/25/2025,NC,,Doosan,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Lee Woo-sung,05/25/2025,Kia,,Samsung,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Lewin Díaz,05/25/2025,Samsung,,Kia,4,2,2,0,0,2,3,0,0,0.5,0.5,2.0,2.5,0,0,0,0,7,8,2025
Mel Rojas Jr.,05/25/2025,KT,,Kiwoom,4,1,1,1,0,0,0,0,0,0.25,0.25,0.5,0.75,0,0,0,0,2,2,2025
Moon Bo-gyeong,05/25/2025,LG,,SSG,4,3,2,0,0,1,1,1,0,0.5,0.6,1.25,1.85,0,0,0,1,6,5,2025
Moon Hyun-bin,05/25/2025,Unknown,,Lotte,3,1,2,0,0,0,1,3,0,0.667,0.833,0.667,1.5,0,0,0,2,4,2,2025
Moon Sung-Ju,05/25/2025,LG,,SSG,4,0,0,0,0,0,0,1,0,0.0,0.2,0.0,0.2,0,0,0,0,0,0,2025
Na Seung-yeup,05/25/2025,Lotte,,Hanwha,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Oh Sun-woo,05/25/2025,Kia,,Samsung,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Park Chan-ho,05/25/2025,Kia,,Samsung,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Park Hae-min,05/25/2025,LG,,SSG,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333,0,0,0,0,0,0,2025
Park Kun-woo,05/25/2025,NC,,Doosan,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Park Min-woo,05/25/2025,NC,,Doosan,4,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5,0,0,0,1,2,1,2025
Roh Si-Hwan,05/25/2025,Hanwha,,Lotte,4,1,2,0,0,1,4,1,0,0.5,0.6,1.25,1.85,0,0,0,1,7,5,2025
Ruben Cardenas,05/25/2025,Kiwoom,,KT,4,0,3,1,0,0,0,0,0,0.75,0.75,1.0,1.75,0,0,0,2,3,4,2025
Ryu Ji-hyuk,05/25/2025,Samsung,,Kia,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Sang-su Kim,05/25/2025,KT,,Kiwoom,1,1,0,0,0,0,0,2,0,0.0,0.667,0.0,0.667,0,0,1,0,1,0,2025
Shin Min-jae,05/25/2025,LG,,SSG,5,1,2,0,0,0,1,0,0,0.4,0.4,0.4,0.8,0,0,0,2,4,2,2025
Son Ah-seop,05/25/2025,NC,,Doosan,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Son Ho-young,05/25/2025,Lotte,,Hanwha,3,1,0,0,0,0,0,1,1,0.0,0.4,0.0,0.4,0,0,0,0,1,0,2025
Song Sung-mun,05/25/2025,Kiwoom,,KT,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Víctor Reyes,05/25/2025,Lotte,,Hanwha,5,1,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,1,3,1,2025
Yang Eui-ji,05/25/2025,Doosan,,NC,3,2,1,0,0,0,0,2,0,0.333,0.6,0.333,0.933,0,0,0,1,3,1,2025
Yang Suk-Hwan,05/25/2025,Doosan,,NC,2,1,1,0,0,0,0,2,0,0.5,0.75,0.5,1.25,0,0,0,1,2,1,2025
Yoon Dong-hee,05/25/2025,Lotte,,Hanwha,4,0,1,0,0,0,1,1,0,0.25,0.4,0.25,0.65,0,0,0,1,2,1,2025
Ahn Hyun-min,05/27/2025,KT,,Doosan,4,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0,0,1,1,1,2025
Austin Dean,05/27/2025,LG,,Hanwha,3,1,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,0,1,2,1,2025
Chae Eun-seong,05/27/2025,Hanwha,,LG,3,0,0,0,0,0,0,1,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,2025
Choi Hyoung-woo,05/27/2025,Kia,,Kiwoom,4,2,3,0,0,1,2,0,0,0.75,0.75,1.5,2.25,0,0,0,2,7,6,2025
Choi In-ho,05/27/2025,Hanwha,,LG,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Choi Jeong,05/27/2025,SSG,,NC,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Choi Ji-Hoon,05/27/2025,SSG,,NC,5,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,1,1,1,2025
Eo Joon-seo,05/27/2025,Kiwoom,,Kia,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Estevan Florial,05/27/2025,Hanwha,,LG,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2025
Go Seung-min,05/27/2025,Lotte,,Samsung,4,1,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25,0,0,0,1,3,3,2025
